Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
-2.0667073666667015,3.231153685131869,0,-2.0610579628587513,3.517163759144625,0,0.6172672275281988,2.073951197961068,1,-3.768468151085051,-0.5685347043701889,1
-2.6758989666674964,4.063598476507389,0,-7.318120224911327,15.2844821885716,0,-0.31778976199792947,3.0399845755147736,0,-12.082206980028243,-8.39933160981146,0
-8.356398605692473,15.2844821885716,0,-0.7714326246327426,2.213735916749801,0,1.5884077501652796,8.363975784483287,1,-7.278572324676963,9.372179060303363,0
-1.9322997226823804,11.463033470314194,0,1.0472126229999457,2.907679909122626,1,1.0540397540727913,2.273625208231763,1,-4.462826296938787,7.238112700158901,1
2.930539211284082,5.2471428788025625,1,0.7219016920740484,2.016334372614698,1,2.6687711386696655,3.3499436302141987,1,1.3521620234905989,6.694692541391491,1
5.653970345889019,6.963714374179848,1,2.055829587514871,3.2134135158353874,1,1.3387824126268437,4.849694593548599,1,1.7817137833573784,8.87958048582142,1
5.038434188892219,7.405727107069808,1,-1.311123139763759,6.411985431059003,0,-1.1993443267197323,2.5965282410064656,0,-4.388085274108274,2.7453713458348856,0
-5.134603681379348,7.4685700480432535,0,0.8164444964936592,4.017435532687327,1,0.7609460641088591,2.1614877689863374,1,-3.760719009087156,3.9775021949078173,0
0.8771486865869463,4.017435532687327,1,1.7830426998258555,2.6388946649477045,1,2.1194718149989464,3.636645796655273,1,1.8760166840458794,6.009387939340804,0
3.07012633040407,6.060596366521307,1,1.1058673930910357,3.0308230684537816,1,-1.2969658054990978,3.5410182689672935,0,-2.345758614556203,3.60519936139164,1
0.5061537586775402,5.323298476679813,1,-1.7291880781089415,2.9079136690647536,0,1.0564164206015283,3.715905824557738,1,-3.5314646020718268,1.7243313018452615,1
0.5924974306269233,4.612949640287771,1,-0.14064625676380635,2.333295827664869,0,0.16499350274033062,0.9460993896265174,1,-1.3918773330479088,3.2891417813761072,0
-2.6573448032486633,7.608911346828563,0,-0.682333905977634,1.7379210802883844,0,-0.8383925071252154,2.8637572444190065,0,-5.022618136972553,2.7412087912087992,0
-4.66187861694306,8.135090751671918,0,0.182515379734623,2.200667604623579,1,0.6196871362562296,1.8137587739409464,1,-4.151132996075554,4.2714772727272665,0
1.210626500041371,3.8407680211867854,1,0.9162708952067049,1.6127414423961737,1,-1.1170051858254042,1.88893690579084,0,-1.5524691657581027,2.286857794644432,1
0.1253821429661708,2.521707464925718,1,0.857911591225097,2.0506471630336898,1,-1.3905472556322458,2.526973402493975,0,-1.6865390312705373,0.8164159373372982,0
-5.064934075063723,6.989491426872807,0,1.7344192732132242,2.804898210357601,1,-1.4449888621319174,2.371564695553653,0,-5.87643957464952,1.0930903218364312,1
2.220864924937873,4.06607486464021,1,0.6280873661439353,1.5747111719130915,1,-1.1937841472076847,2.545376976238233,0,-1.9385229114352354,2.085747392815759,0
-0.6998591520820501,3.6166690253638576,0,0.10253752069706829,0.9579222684106279,1,3.770986358866737,4.10624796468502,1,1.5505992010652438,5.313463751438433,1
4.235161768217659,4.744567265632154,1,-0.7483178591942019,1.9561367601919204,0,2.802078968873441,3.8691312942576577,1,2.1917161148013005,7.05391789117909,1
3.9890379902692557,5.637573982165012,1,-0.6534474283227408,1.5321207870592075,0,-0.9860022149325134,2.7250604693387395,0,-2.3897118028968305,3.1761110238650256,0
-1.6745829719594647,2.9223012287232986,0,1.080233164908176,2.8717126335840644,1,-0.011970062244317558,1.2332314128033544,0,-0.6419354838709731,2.3398713826366504,0
2.933440243007385,4.58173711250546,1,-1.5179647814035888,2.1277472669009074,0,0.3396528783149299,1.7324702712202062,1,-1.8773819539734065,2.6676231037455347,0
-2.6677726143986136,3.4800259657293755,0,1.2483310586673206,2.064563809410868,1,-0.08935205650811404,1.0887365201188466,0,-1.5263033248556006,2.0216642699563496,1
8.036647357593365,10.723153205902628,1,-0.830291935034942,2.013987165364517,0,0.4597328568661521,1.3736643831555146,1,-2.993405092978797,7.439813094037059,0
